ANIMAL FAM TRT_1 TRT_2 TRT_3
65 651 0.228867745258647 -1.07179122647558 1.37644672332715
66 661 0.276355013367227 0.303528641404258 -6.52198928989192
67 671 0.225460668859246 0.448209778629426 1.8528487716688
68 681 -0.821399498268553 0.0530042267305041 -6.91438605734675
69 691 -0.512593649500796 0.922267467879738 -1.34090613553532
70 701 -0.0879609600267014 2.05008468562714 0.898472030876159
71 711 0.934946090307278 -0.491031166056535 -4.28542376017373
72 721 0.250309857265471 -2.30916887564081 3.80249245209872
73 731 0.515548972133585 1.00573852446226 3.64351736983593
74 741 -0.531930986176425 -0.709200762582393 -2.02456779312831
75 751 -0.0129135680028163 -0.688008616467358 3.36306572964735
76 761 -0.0415133435604604 1.0255713696967 0.58964932968006
77 771 1.01104586999676 -0.284773007051009 1.95033956600179
78 781 0.593977073529285 -1.22071771225454 2.01301256370598
79 791 1.2115887710648 0.18130347974915 -3.85247329539668
80 801 -0.0869085723611036 -0.138891362439045 -6.07832874836859
81 811 -1.18275823938777 0.00576418589988693 6.61597819311248
82 821 -0.427877589139097 0.38528040112633 0.694169789733501
83 831 0.0764182724770732 -0.370660031792409 1.12692678055442
84 841 0.160081945173175 0.644376548518833 -3.5789055548943
85 851 -1.18275823938777 -0.220486561818751 3.39764952543025
86 861 0.202559939731024 0.331781963915697 5.51843038485494
87 871 0.518879698824877 1.09683901314935 4.58361031364521
88 881 -0.690235821440612 0.435181490833803 -6.07088106827328
89 891 -0.903504588482215 -0.325931585531227 -3.12152399589988
90 901 0.827735530273156 1.14880761845109 0.29337480537156
91 911 -1.8121433805923 0.993503855962119 2.09052239815708
92 921 0.376175244089227 0.54839695950807 -1.6316655498303
93 931 1.05366018159184 0.238731735111441 -2.57564790583207
94 941 -0.649862602213959 -0.627906076039371 0.68935780900753
95 951 -0.882568671292232 1.36065244853001 -2.82792945482258
96 961 -1.26747429974947 -0.600259587147127 6.13051290631306
97 971 1.81132174904608 2.18733299301658 -5.47648619969951
98 981 -1.70964219802578 1.53261062618519 1.52637662220034
99 991 -0.893935885505443 -0.235700359100477 -5.9889816201905
100 1001 -0.0761875163576914 -1.02642090030678 -1.48296875156375
101 1011 -1.51049519537536 -0.710406563699301 4.45301185247286
102 1021 -1.02755421642823 0.25688370915653 3.36530572296431
103 1031 -1.46063506269488 -0.246691878462374 -4.19958194429976
104 1041 -0.722398989450849 -0.347542599397733 -4.42829410888364
105 1051 -0.978651945867143 -0.951618567265016 0.174317519222322
106 1061 0.828787917938754 -0.0450277248089203 -2.85892991623879
107 1071 0.349497560782001 -0.784904469457076 1.21731034448597
108 1081 -0.361040248331629 -1.66794193658814 -2.95181545168559
109 1091 -0.54119342505844 -0.380226520287762 -4.83036904790968
110 1101 0.454553362804404 0.918996609060766 -1.29050630369048
111 1111 0.93572856555431 -0.575346962608392 -3.67263189839015
112 1121 -0.842841610275377 0.607964322225033 3.25992590196631
113 1131 0.257217607413683 -1.61788270828916 -1.00441674114343
114 1141 0.40415522846466 -0.0555619655245394 -0.113522111700152
115 1151 -0.105839679580933 0.519407203943462 4.14177398967741
116 1161 -0.124927102853954 0.301153362166714 5.57346372725075
117 1171 1.06898428169019 0.105676194148943 -0.158850653437561
118 1181 -1.33107451121506 -0.640706008305376 1.00000860233995
119 1191 -0.0940662359119233 -0.849704346033582 3.92729304610922
120 1201 1.5632788438462 -1.02412879060491 -0.523386734539951
121 1211 -0.989779231326354 0.117646597100126 -3.13087759532162
122 1221 0.626140241539521 -0.947474614184802 2.98260109848464
123 1231 -0.82960954948497 -0.490557443700668 -4.5739036188895
124 1241 0.92673603909086 -0.256092192198247 -0.735759387449444
125 1251 -1.42577913501366 1.84386200523221 -1.20646523347039
126 1261 -0.950052170309499 -0.651949901695459 -1.56823300910309
127 1271 1.42495750346744 0.235386572284857 -8.2608262624472
128 1281 1.38322563248044 0.0779608495637108 -1.76070072662198
129 1291 -1.71565387656159 -0.961856634130129 3.79893879217787
130 1301 0.99927242632775 -0.0713080861235987 -1.40661196509985
131 1311 0.0932446043657073 1.44455085842335 -1.85712955562382
132 1321 0.299455673217533 0.451504053079215 -1.99841844821541
133 1331 0.193297500849009 0.0412329219929399 -2.62421788110263
134 1341 1.1258203230375 -0.422496832339625 0.438065111523001
135 1351 0.0228129924600125 -2.05324722154052 1.77834212426288
136 1361 -1.26852668741507 1.13133721341418 4.34611725031984
137 1371 0.498539957164173 -1.46064007092482 -4.69827386552274
138 1381 -1.02048378221519 0.739947510877334 1.186059992051
139 1391 0.66902446555317 1.90910356921748 -0.459701879889652
140 1401 -0.510082644713801 -1.4438931609718 0.855858055716956
141 1411 -0.87745943238046 0.701784335374711 -3.09515180527886
142 1421 -0.245213407625291 -0.262197489402468 0.136534252834342
143 1431 0.642929326770891 -1.57214415914549 -3.46084136141319
144 1441 0.160081945173175 -1.51466765378175 1.97910982916359
145 1451 0.288734617214121 -1.60153617357459 -2.83856945019296
146 1461 -2.21282295327257 -0.530906522170303 0.190641835703727
147 1471 0.0621338240210687 -1.4617555849959 -6.38169803078748
148 1481 0.521666984042066 0.687916772975828 0.980900583279231
149 1491 -0.738085704336102 2.10010894052567 3.32316869310477
150 1501 -1.40790041545943 -1.28703047603518 2.29848863032469
151 1511 -1.06693139868143 0.787738847475178 3.16101894693391
152 1521 -0.925046665850082 0.76904224100091 -4.06782839538447
153 1531 -1.43755257868267 0.332202578950118 -0.507904159720161
154 1541 -0.253829688297508 -1.00837660827701 -0.209102964055242
155 1551 1.87208469261396 -0.119452606630659 2.16058694608551
156 1561 0.671535470340165 -0.280395335170247 -0.503345629615675
157 1571 -0.587641041524681 0.56298953322048 -0.60983674804546
158 1581 -0.318156024317981 -0.372438756103829 5.03438475033728
159 1591 -0.381429972672856 0.976973386685621 3.27280538408582
160 1601 -1.48910306604906 -0.374580857767014 -5.26933388901535
161 1611 -1.97190683297788 1.05271146557933 -1.15383237898468
162 1621 0.072654949302396 -1.04917700666607 -2.9764745621935
163 1631 1.54183673183938 -1.26015524475811 8.91475509985291
164 1641 -0.9785519805061 3.2410399349424 -1.48300359403891
165 1651 1.86136363661055 -0.416857588160432 3.44411935031746
166 1661 -0.791690984353162 0.298227591540715 0.288813747137668
167 1671 -1.04443689900901 0.636569674033849 0.326490630434394
168 1681 1.40562016679181 -0.483780625708744 1.48571084711317
169 1691 -1.0783722112281 0.516862044313609 -0.427930493007138
170 1701 -1.47938441503072 0.368964527385086 2.49881098817867
171 1711 -1.18558277126222 -0.215380507641693 1.67947132045134
172 1721 -1.02404717466779 0.0652930335253153 -5.05528783712253
173 1731 0.578602990750418 -0.034067253738464 -1.6668369377521
174 1741 0.211176220403241 2.12845189901618 -1.57005936993179
175 1751 -1.14092640303972 -0.741336096272828 -1.51831297900128
176 1761 0.980341319107921 -1.09599626707466 3.19585465565954
177 1771 -0.0988819467521983 0.0377883991710788 4.46108110312302
178 1781 -0.839278217822785 0.310480749443137 -2.7654028478612
179 1791 -1.33074824810435 0.436523478910183 1.62430639710775
180 1801 -0.0881608907487861 -0.458365332711106 -3.5093037780895
181 1811 -0.641246321541742 -1.06332613397119 -1.67124113006286
182 1821 0.406666233251654 1.26318517608949 0.895396630884377
183 1831 -0.735631050241256 -0.349650387953555 -0.566768367343545
184 1841 -0.636630541423551 -0.865512862653374 -2.04135060936829
185 1851 -1.58659497506484 -0.236279568941097 -3.77234562521038
186 1861 -1.02404717466779 -0.197175894348552 -0.935299610060459
187 1871 0.769077362036472 1.10992028971364 0.157494137307496
188 1881 0.455655733150525 0.0847372921971965 1.686701437395
189 1891 1.31429625236503 0.754053785184521 -2.62745047008759
190 1901 0.499592344829771 -0.499292017172261 1.76026788837271
191 1911 0.977830314320927 0.214445309581601 -3.49151871261472
192 1921 1.17226793950374 -0.324685911490835 -1.63833606623964
193 1931 0.711908689566819 0.0945835281735714 1.35113150960574
194 1941 -1.00332481920422 -0.895363357977542 -2.07754642255551
195 1951 0.0190496692853353 -1.31080153332797 -2.338788326896
196 1961 -0.255288305418905 1.99721338474797 -0.141997979761692
197 1971 0.745530474698452 0.600708823672418 0.10630369677534
198 1981 -1.37468485978359 -1.25127136162494 2.80344587621265
199 1991 -0.544756817511033 -0.611165916680421 -0.700158060767145
200 2001 0.573587349188058 -1.18548008459731 -5.10236424899925
201 2011 0.679745521556582 2.19881034888372 -1.96751429644077
202 2021 1.75107226328774 1.31241297643351 -1.89141140504275
203 2031 0.5189296815054 -0.265145056696353 -2.79698276791193
204 2041 -0.947947394978303 0.54319405923209 0.96571110663008
205 2051 0.349497560782001 -0.41433994791886 7.50529528817932
206 2061 -1.10876323502949 -0.476246894615578 2.38250241426025
207 2071 -0.882062476475391 -0.788602837850243 -0.464518679118836
208 2081 -1.12664195458372 -0.594617267459511 1.51100155223906
209 2091 -0.140513852378164 1.65090746733669 4.32830472230075
210 2101 -0.514215845668087 -0.0540281250854405 -0.927801531510618
211 2111 -0.300277304763749 0.119245236427584 1.99344141157773
212 2121 -0.242858718891488 0.243687429599092 1.68569734937809
213 2131 2.73668053967212 1.23247587848534 -0.367904477385157
214 2141 1.04572004279399 -0.51606383094478 0.16963801991179
215 2151 -1.27714296808729 -0.992507150392037 1.95567300903732
216 2161 -0.302582010817029 1.67569693240319 -0.0787159289895547
217 2171 1.53111567583597 -0.441163216905286 -1.01852698836982
218 2181 0.455655733150525 -0.723065969939874 -1.78196994024316
219 2191 0.0406917120142444 -1.23627311888329 0.872886228110675
220 2201 -0.92494670048904 -1.2847157223178 -0.165065993120741
221 2211 -1.30963239920824 -0.573973479297987 -1.11521483158023
222 2221 -1.13525823525593 0.617985817166529 0.529765408978021
223 2231 0.340881280109785 1.10984813892972 -2.31920076596993
224 2241 0.862528755858456 0.707588353835588 -2.4072588250472
225 2251 0.894572871080624 -0.363657297095253 4.1206983979894
226 2261 0.160081945173175 0.0597499373846007 -2.64406818804194
227 2271 -0.2410038569629 -0.70459646368007 0.947364181582133
228 2281 1.26729882641305 -0.71721816157401 -2.90515973591477
229 2291 -0.392151028676268 0.88465049897692 -0.691828939486285
230 2301 -0.716293713565627 -1.01559257860354 1.17108684640045
231 2311 -0.531054913579975 1.95529396549246 -3.02861035253591
232 2321 -1.39540084723553 -0.0903195939658516 1.78511601338099
233 2331 0.456708120816123 0.214538826629216 0.656745685726659
234 2341 -0.519751313051616 -0.738527704739573 -0.94981887193381
235 2351 -1.1205366786985 -0.57438868976327 0.736399627207564
236 2361 0.784851306259508 -1.31701613230524 0.2251345057897
237 2371 -0.596257322196898 -0.182925388372727 -2.5189501013072
238 2381 -0.576919985521269 0.418982404924464 -4.19119176062323
239 2391 -1.09553117423908 0.32430434416138 0.31839530634619
240 2401 -0.231335188625086 -0.781536487054751 -3.01416351027715
241 2411 0.408338412099464 -0.788621970854002 -0.105659968094157
242 2421 1.00894109466557 -0.502198718342861 -4.9442284964512
243 2431 -0.210695550881251 1.49606066984635 -2.78709746966262
244 2441 4.16755682703063 -1.13730362066574 0.816332442580836
245 2451 0.170803001176587 -0.179051594380198 3.135968383771
246 2461 0.116791491703727 1.90236182167893 0.507835647645737
247 2471 -1.13525823525593 -0.100974885328808 -2.98330494774057
248 2481 -0.485383404349141 -1.35984070382139 -1.24601219497194
249 2491 -0.209423233477611 -0.664769435274062 3.28090838000196
250 2501 0.333291020075579 0.485459978904878 1.55605277270372
251 2511 0.7394188308016 -0.375602871669773 2.36112101696813
252 2521 -0.585536266193486 -0.561876363549783 2.99010286136956
253 2531 0.893114253959227 -0.343917234128459 1.13240393166329
254 2541 0.512824405620178 0.0904966471392212 3.32813999290927
255 2551 2.20233265338854 1.59850877114583 -2.91964186720672
256 2561 0.557160878743594 -0.088565112138884 0.898935767417277
257 2571 1.99968497698931 1.08079949615152 -1.01844696397939
258 2581 -0.274219412638734 0.630754115650567 0.605216685274504
259 2591 1.21168873642584 -0.113639895506141 3.97619391277655
260 2601 1.49322347773174 -1.5329020028906 1.51138044606849
261 2611 0.072654949302396 -0.52111731755252 -1.88891008137643
262 2621 -0.394662033463262 -0.489870453138474 -1.05046233875174
263 2631 1.28663616308868 0.0471544327615272 -2.85401588042443
264 2641 0.455655733150525 1.30019867766682 -0.269442753746973
265 2651 0.0404917812921596 2.29307897383109 -1.49879069423617
266 2661 0.584308405191471 1.54758105898377 2.37471808489008
267 2671 0.054543563986863 -0.133150964328944 -1.47818281288101
268 2681 -1.15164745904313 -1.75652739555764 2.13094413303584
269 2691 -0.935767721853494 -0.388779864071743 2.1621904016022
270 2701 -2.54201852638155 0.0892072230732945 -1.30599064819396
271 2711 0.531755512840008 0.845013004067436 4.27947522928898
272 2721 -2.5849027503952 0.962527968484271 0.0807729159837072
273 2731 0.754792913580467 0.684309429416465 -1.95845526613813
274 2741 0.529650737508812 -1.39527434979947 0.223198053575566
275 2751 0.0728548800244808 0.849643045633355 -2.97288755541594
276 2761 0.735861806360637 -0.446557216427222 1.95297983870851
277 2771 2.04998951397964 0.174802700161256 -2.68550396433006
278 2781 1.84295872322352 0.0745511771737346 3.8789788050284
279 2791 -0.586588653859083 0.428166764970505 -6.22261975708859
280 2801 0.0335340484634246 0.0246749828261399 -3.33738036688087
281 2811 -1.36501619144578 -1.66747509758566 -1.01503767738001
282 2821 0.03102304367643 0.736495964773442 -2.10209255991214
283 2831 -0.202735413067442 0.386026568349676 4.04083551397367
284 2841 -2.00301761332252 -0.265651625278222 -0.181277915778014
285 2851 -0.927557670637077 0.118144511046681 1.06441324687438
286 2861 -1.74781704457182 0.134038645368463 2.12210867199347
287 2871 -1.01332611866437 0.221019468561002 0.458633854071193
288 2881 -0.673409489551978 1.64084616597749 2.88303011290733
289 2891 0.833403698056945 -0.219050378933476 1.3191486806164
290 2901 0.872674546937477 0.168065383884658 2.09464141256796
291 2911 0.925007509550898 1.16838387306909 -4.45802239306462
292 2921 -1.65743281642634 1.05418102337692 -3.37896520221265
293 2931 0.126260229319457 1.14526311038036 -6.67922245795981
294 2941 -1.13946778591832 -0.577468001059557 -0.759818591231771
295 2951 1.4810737882715 2.00248273029283 4.2952694885943
296 2961 0.146430023922641 0.066700870930183 -2.93520849664807
297 2971 2.39782266623695 1.86685184470686 0.945189666744962
298 2981 -0.802412040356575 -1.35090268603071 1.32286849256092
299 2991 0.508158642821465 0.0209835863542375 0.715579197871441
300 3001 -0.313303066820441 1.24991457096922 -0.852667843326741
301 3011 0.714419694353813 -0.715242187222796 -1.85443212787065
302 3021 1.23313084843267 -0.752688968217742 -1.91030388181373
303 3031 -0.6247571323935 -0.938538703606894 0.0523597414789653
304 3041 0.797627154913592 -1.05251327933874 3.89891523326345
305 3051 -3.19635282135335 -0.437159533180399 -2.38052245543177
306 3061 0.881340810290217 0.331179172958982 -0.367603161339146
307 3071 0.751047766243885 -2.01421049792072 0.297804469802345
308 3081 0.29589228076494 0.211980433372292 2.37424047032032
309 3091 -0.449319701145921 1.23667504641657 -0.693984351073046
310 3101 1.26770505586885 2.03757401824044 1.91315192227597
311 3111 1.33918905544015 1.30117599220059 -4.49019842422427
312 3121 -0.161955964384989 0.756774763795962 2.15519896632932
313 3131 1.25342060741285 -1.72673039911433 0.289113023310565
314 3141 -0.302582010817029 -0.601506708006782 -3.28693582298554
315 3151 -0.616823361607273 -0.352046456582617 -6.9910759089653
316 3161 -0.903504588482215 0.703523902756894 -1.0960099047939
317 3171 1.36790153238209 -0.105671334003774 2.00658219637837
318 3181 0.628651246326516 -1.25864862806017 0.957165887754948
319 3191 0.529650737508812 1.68443570809411 -1.09249916935622
320 3201 -0.364603640784222 0.911391291795963 0.150196068982767
321 3211 -0.470761813152745 0.237430272491026 0.467971805700108
322 3221 0.518879698824877 1.21810861032581 -2.25723157858476
323 3231 2.427881058916 -1.33877428723497 0.163665236794107
324 3241 0.838456586276569 0.6608202977898 0.336805640904476
325 3251 0.406666233251654 -0.522912376313422 -2.16849438134472
326 3261 1.09042639369702 0.683745521850712 0.594586691443606
327 3271 0.86528421762536 -0.0608219546600742 0.931680941513096
328 3281 2.07578475667879 0.632960713031451 1.57897080511725
329 3291 2.09287373799329 1.33551761505939 2.13313956605901
330 3301 -1.39540084723553 0.00729009031689879 1.23093183977812
331 3311 -2.15311239737029 1.01755863695209 0.904196781576034
332 3321 -1.07660006701925 -1.18843403514798 -0.286290289386792
333 3331 1.09576193035846 -0.721604440436015 1.34628091567711
334 3341 -0.306382580648971 1.51921771138818 -3.80773512633369
335 3351 -0.0547454043508671 0.377387973023929 1.96281057912442
336 3361 -0.204840188398637 -2.05222282043373 -1.60472812389131
337 3371 0.0289182683452345 -1.36403745208238 7.01258646804804
338 3381 -0.916836614633664 -0.200781015589121 -1.78901417677466
339 3391 0.268964684055106 0.865779404334488 -8.66288948714664
340 3401 -0.92494670048904 -0.101883255715222 4.11625590261422
341 3411 0.107529052821712 0.624187472020653 -1.79595714503653
342 3421 -0.576919985521269 0.959005377787825 1.77885275357881
343 3431 -0.265603131966518 1.67105482886294 0.67722620940987
344 3441 0.916014983087448 0.0560167332749619 3.28893618641443
345 3451 0.23512933719706 -0.051981906180899 -2.70979807176998
346 3461 -0.959720838647313 -1.75323735914227 -3.56718477374378
347 3471 0.161134332838773 0.0993275940878275 3.19490700053664
348 3481 2.02007470133053 -0.571850057895563 -2.87570240251782
349 3491 -1.34462646710455 -0.974009582804091 -4.60108235361944
350 3501 1.2963048314265 -0.17990623104754 2.33390848502957
351 3511 1.00999348233116 1.01494317274366 -0.195774826771108
352 3521 0.0289182683452345 -1.99274848868858 6.83461267316674
353 3531 -1.88719077261618 -0.427279287205429 1.03082886790404
354 3541 0.647532370865822 0.116637283582706 -1.05927822108389
355 3551 -1.16236851504655 -0.893207570054953 -1.88155364968455
356 3561 -1.47938441503072 0.333902942499225 5.053826019911
357 3571 2.04256920100296 0.411429920615731 -3.64478365269446
358 3581 -1.36145279899319 -0.0330361592759917 1.85088613593273
359 3591 -1.97085444531228 -2.46589819376003 1.68504004573901
360 3601 0.540371793512224 2.57145814586664 -1.71841779491873
361 3611 0.245444163744673 -0.205299257468199 4.60715363947301
362 3621 0.307139530601151 0.65119328158767 -2.24296639340532
363 3631 -0.291860954813617 0.273766491036548 -0.0584155735681049
364 3641 -0.298172529432553 1.02467323481835 1.16288521174938
365 3651 -0.60610230560386 0.817659446374088 6.96937792039607
366 3661 -0.0667187787419619 -0.209793171228509 1.84545671494427
367 3671 -0.245213407625291 0.378167772208507 5.19464408739626
368 3681 0.0652646199902751 -0.945408831123893 -2.18568786960653
369 3691 1.33918905544015 0.856923010899318 -5.23632092035057
370 3701 0.15041327683536 -0.461038338884354 2.66807035554779
371 3711 -0.194119132395225 2.41677335378821 -4.88540699905837
372 3721 -0.171624632722803 -1.65104889568819 -4.02663109168371
373 3731 0.58320603484535 -0.463987242966015 1.83231060671498
374 3741 1.28874093841988 0.825379862759242 -0.167329880005925
375 3751 -0.896446890292438 0.510132546878663 2.54105784497898
376 3761 0.465274418807816 -0.589481038515 4.29952422380325
377 3771 1.90635263595539 -0.996780742207522 2.7382346479818
378 3781 -0.808573666933945 0.144475704710697 1.14698994332069
379 3791 0.978882701986524 -0.0143074131669134 1.6560558408859
380 3801 -0.878367311819332 -1.79028123726406 0.434479955514355
381 3811 -0.318156024317981 0.034551067133851 5.12517685717581
382 3821 -0.903504588482215 0.190230315692457 0.157168147356276
383 3831 0.68079790922218 0.174726396981842 2.42143149580693
384 3841 0.054976160470249 -1.05501704260268 -2.82034884057754
385 3851 -1.07043844044188 0.476133278302629 0.117726710541795
386 3861 -0.87467214716327 1.37857013695924 -5.99288198455227
387 3871 -1.03088494311952 0.456236403179813 0.41618880504914
388 3881 0.98600311888008 -1.13558847037434 -4.46483029841914
389 3891 0.894116658944302 -0.435645469691905 -0.398623153284925
390 3901 -0.884673446623428 0.346103619553607 -0.720350622850946
391 3911 -0.66058365821737 -0.647045631318269 2.91605783277525
392 3921 0.701187633563406 -2.15764633501528 -1.92669435265423
393 3931 -1.16236851504655 0.884250820028209 -1.99253532944248
394 3941 -0.860620364468566 -0.829477611624518 -5.91904113247493
395 3951 -0.106815717538425 -0.573560270768283 1.86114510225087
396 3961 0.515548972133585 1.50390060900454 3.26601485475194
397 3971 1.40351539146062 -0.774144929605405 -0.678231716842905
398 3981 0.458812896147318 0.845731540189296 4.44071381854003
399 3991 0.414456424007945 -1.26068287881878 -1.22926816632477
400 4001 -0.423844353545854 -0.354542403073978 -3.00696612595194
401 4011 1.02888734289373 -0.0735560191364783 0.68743619782124
402 4021 0.526270028136998 -1.16865142442436 2.05885361848348
403 4031 -0.348796961521969 -0.634748264908909 -4.48056111792672
404 4041 -1.35251662322189 -0.0288415529283144 -4.90690020504809
405 4051 0.833121049615124 0.67069596873393 0.139259642701655
406 4061 -1.47135611869829 -1.65054654342511 1.44130586138784
407 4071 0.0940970613092204 -0.349754239211268 -7.03345912306883
408 4081 1.34034140846679 0.756406438545484 -5.11856249862744
409 4091 -1.55954741397801 -0.538809159977592 0.923309818845071
410 4101 0.407718620917252 0.227291921672942 2.66620337165015
411 4111 0.351602336113197 0.492228570064431 -1.14280676829142
412 4121 0.83590833483231 0.267835015331683 3.60126711175854
413 4131 0.996724174883492 0.653257679471382 -1.84135925288468
414 4141 0.840511378927241 -0.12270866097738 -0.500087437824205
415 4151 0.490329905947756 -0.41367651359212 4.04922822343741
416 4161 -0.352830197115212 -2.64314895202898 -0.24467208772845
417 4171 -1.60593231174047 -0.092941018479472 0.0776193062553206
418 4181 -0.161955964384989 0.430284696359987 -2.69961212119386
419 4191 -0.64881021454836 0.53539884086815 0.201031813170436
420 4201 0.213687225190236 -0.555278351313252 -1.93279675409761
421 4211 2.04492388973676 1.77950290977515 -5.39831855082686
422 4221 -0.853562666278789 0.286424419628825 -2.91147561611763
423 4231 -1.12810057170511 0.126315858458886 -0.71594727176757
424 4241 1.1930339096362 1.27226677946852 0.490895237931427
425 4251 -1.02404717466779 -0.718466221319259 3.20410768903327
426 4261 -0.609433032295156 -0.450338623924712 0.115602680466107
427 4271 0.75835630603306 2.39745248004976 -0.382220172987528
428 4281 -0.53403576150762 0.011129187220888 3.31840016907921
429 4291 0.107529052821712 1.63356842140831 7.24516917917575
430 4301 -0.332440472773985 -1.43850664491452 -0.256313248893613
431 4311 -0.401819697014082 -0.190516802042901 3.53395677161276
432 4321 -0.232137662888075 0.378423903636832 1.4585485946396
433 4331 0.218146689255235 0.300038545205798 -0.228137935120927
434 4341 0.126260229319457 -1.00563625951084 -5.76265514985292
435 4351 1.38458428424079 0.0192592746253708 -2.90265823650908
436 4361 1.40351539146062 -1.07742065311198 -1.67023179690307
437 4371 -0.819940881147156 0.712703325244282 -3.33062155123038
438 4381 0.0619338932989839 1.08477508986065 -3.48374981881926
439 4391 1.80019446358687 -2.22498769648741 -1.23877645485018
440 4401 -0.184650394779495 1.23569346230014 2.85566830344121
441 4411 -0.439651032808107 -1.24104449680849 -2.76054157950456
442 4421 -0.216813562789732 0.454769268982633 0.354525353882938
443 4431 0.881340810290217 0.659902638142608 -0.608978386079285
444 4441 -0.352830197115212 -0.199889828101433 2.37929939746497
445 4451 -1.02404717466779 -0.645113956859792 0.115310524427985
446 4461 0.391329397130052 0.16532102124205 -0.504488975454059
447 4471 0.615369202855586 0.438818700714454 -1.75256822695678
448 4481 -1.65132754054111 0.883302819948705 2.67569599955349
449 4491 -0.585130036737686 -2.05233698390195 3.41799922814543
450 4501 0.054543563986863 -1.63637926805902 0.0583274504043001
451 4511 0.0037255691869919 1.43040234118818 9.81534825282437
452 4521 0.0619338932989839 1.04662884711155 -0.00897963652038694
453 4531 0.108148844003924 0.435288948907682 8.77147185039539
454 4541 -1.34106307465196 0.71517840711106 -0.401638566195872
455 4551 -0.92494670048904 0.917174917641003 -4.71212118650037
456 4561 -0.195371450782908 -2.66092279846568 -4.27429974051232
457 4571 -0.99904167020837 1.11027709663882 -2.6144098292634
458 4581 -0.055797792016465 -0.484987596562325 4.43522394732777
